f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,-0.996326,-0.02577611,-1.9611912,-0.34045288,-2.3014417,-0.50119585,-1.871518,-0.82274073,-1.230741,-3.627782,-1.009234,-1.0968364,-0.9928166,-0.21437317,-0.9879296,-0.57118005,-0.15073755,-3.7518687,-0.03742313,-0.81789243,-0.27214348,-0.21123461,-0.39720488,-0.91773,0.7952833,-3.4438412,0.80729693,-0.73115665,0.49279633,-0.30210876,0.34884676,-1.025284,1.5310956,-2.9341438,1.4888282,-0.9955235,1.2089602,-0.53501,1.0583441,-1.0045806,0
0.0,0.0,-1.5477272,0.016936466,-3.124688,-0.25864753,-3.6596231,0.16111928,-3.057026,0.14926831,-2.646026,-4.978246,-2.4069154,-0.99845815,-1.8786736,0.49363175,-1.6392515,-0.10654672,-0.8854126,-5.3188767,-0.7374936,-0.7448723,-0.6812578,0.41860205,-0.7687186,-0.63958716,0.7482827,-4.9721293,0.80242497,-0.77151895,0.6243197,0.18584062,0.49997658,-0.7324322,2.1297119,-4.3079643,2.0880785,-1.3609241,1.7737303,-0.4456761,1.6027179,-0.92677385,0
0.0,0.0,-3.2742388,0.26287436,-6.6762156,-0.5344958,-7.398388,1.0097512,-5.7692046,2.167127,-5.7224565,-9.354469,-5.265039,-0.45938975,-3.755622,2.9786015,-2.7318435,1.9758493,-1.7134917,-10.342645,-1.2262299,-0.012172954,-0.9590132,2.2856972,-0.93575287,-0.35265642,1.9736235,-9.579904,2.214379,-0.15940946,1.8572606,1.3280951,1.745115,-1.0856968,4.995433,-8.205417,4.838377,-1.4749033,4.2468147,0.03931739,4.039986,-1.4700717,0
0.0,0.0,-1.085162,0.05569343,-2.221292,-0.07150136,-2.8829014,-0.090806216,-2.7432122,-0.4948397,-2.310089,-3.0629072,-2.4422815,-0.61744,-1.8596741,0.18090183,-1.5328338,-0.26520327,-1.247472,-3.349851,-1.3193055,-0.5623509,-0.93445545,0.08945281,-0.80181366,-0.5975741,-0.19253086,-3.1900835,-0.24764517,-0.61627364,-0.034535557,-0.030541278,0.097356215,-0.58535993,0.75549215,-2.8431146,0.6692948,-0.9305753,0.7357476,-0.39930335,0.81817377,-0.8382541,0
0.0,0.0,-1.639175,-0.03594703,-3.438906,-0.54953223,-4.7531133,-0.71743375,-5.5929217,-0.71999514,-3.1114194,-4.1352887,-3.2985728,-0.4056694,-2.531767,0.6572422,-2.114017,-0.056425754,-1.5492896,-4.5211473,-1.697937,-0.023101581,-1.162325,0.6190128,-0.92457044,-0.3810112,-0.012720429,-4.240462,-0.16124988,-0.18896419,0.18100618,0.21053201,0.40346175,-0.70269674,1.4011195,-3.7502491,1.2076083,-0.91429394,1.3057773,-0.39979705,1.4466864,-1.0307472,0
0.0,0.0,-2.3083706,0.3319127,-4.525363,0.6182363,-4.7739806,1.7658601,-3.3053296,2.4926848,-4.117304,-5.079849,-4.526341,1.6021742,-3.1969764,2.7549489,-2.409637,1.1975914,-1.5681899,-5.5330434,-1.9734277,2.1492023,-1.254567,2.4001076,-0.99145734,0.13043122,0.8887189,-4.792098,0.41424134,2.023592,0.691897,1.9368317,0.92518795,-0.03429502,3.0373862,-3.6046896,2.471761,1.4395347,2.5227149,1.4000407,2.7059317,-0.3212924,0
0.0,0.0,-2.090531,0.59613454,-4.2510443,0.87564707,-4.729834,1.5970126,-3.459139,1.6668026,-3.109248,-4.1124716,-3.0704534,1.8165888,-2.4070225,2.2054842,-2.0287251,0.5855863,-0.85962504,-4.5006886,-0.74372834,2.0438852,-0.567832,1.4795976,-0.62363416,-0.78171635,1.2644368,-4.023507,1.0779798,1.8414743,0.9667008,1.201774,0.93826014,-0.7944328,3.018618,-3.1327834,2.6618035,0.8392,2.4574897,0.34990823,2.493604,-1.353141,0
0.0,0.0,-2.2440917,0.4143874,-4.8110824,0.080035776,-6.088112,0.53986466,-4.7605476,0.45440337,-3.0321362,-6.0523973,-2.3510706,1.1034153,-2.2057216,2.540182,-2.1201065,1.6129191,-0.17651524,-6.531492,0.46355128,1.4684345,-0.20122516,1.40939,-0.665681,-0.74623644,2.3052518,-5.899116,2.484223,1.4949564,1.6355429,1.2056326,1.3068813,-0.88225234,4.1905737,-4.8434806,4.250212,0.19130069,3.5414078,0.17879911,3.2178068,-1.3857069,0
0.0,0.0,-2.7088764,0.8608205,-5.6485763,0.46738556,-6.660351,1.0942892,-5.488959,0.2955006,-3.691681,-7.606749,-3.0300574,0.36592674,-2.6404335,2.6929755,-2.4852238,1.824425,-0.30260742,-8.281944,0.3445454,0.75087494,-0.21198668,1.5592258,-0.55401695,-0.8325054,2.6398385,-7.6193247,2.850246,0.64256114,1.8690019,1.0107837,1.4492908,-1.3602692,4.873847,-6.4462795,4.9288025,-0.6913908,4.067855,-0.09792274,3.5892096,-1.8200369,0
0.0,0.0,-4.2070174,1.2484771,-8.300934,1.5305678,-9.943247,3.1397324,-9.564178,3.3358853,-5.637851,-8.676819,-4.8158803,4.820417,-4.663146,6.127579,-4.3333983,3.708605,-0.23167434,-9.507719,0.41917634,5.730196,-0.40973294,4.11857,-0.9636945,-0.26700735,4.3266935,-8.462278,4.2274365,5.3612075,3.1457655,3.7413669,2.7501702,-0.56951046,7.79859,-6.5433035,7.3805895,3.5061758,6.5115676,2.5456161,6.2986546,-1.3857641,0
0.0,0.0,-3.770303,1.0053607,-7.3357377,1.1257873,-8.613125,3.246114,-7.5644903,3.8370507,-4.5070553,-7.6509485,-3.713147,4.3067527,-3.9476447,5.4403987,-4.0465274,3.3513176,0.12944968,-8.132806,0.5439637,5.026219,-0.35415098,3.5538602,-0.9307965,-0.36553773,4.163076,-6.933965,3.6886086,4.7125387,2.573625,3.2917686,2.2310252,-0.44740084,7.167938,-5.1264744,6.378718,2.895968,5.4370813,1.8254659,5.2515497,-1.470844,0
0.0,0.0,-1.6614593,-0.6312067,-3.300934,-1.6541246,-4.151091,-1.4392909,-3.8477352,-0.7634414,-2.4126854,-5.926758,-3.4981422,-1.9240398,-2.8403206,0.070485555,-2.1421523,-0.10135502,-0.58925885,-5.7337,-1.8120867,-1.1101857,-1.4231782,0.54450065,-0.9352887,-0.35388556,1.0454336,-4.74036,-0.09555533,-0.61681396,0.026916169,0.7348714,0.4705828,0.011965947,2.44771,-3.5310414,1.5456327,-0.5963865,1.3884462,0.46932274,1.648235,-0.03572644,0
0.0,0.0,-2.1528997,-0.29950464,-4.531841,-1.2326705,-5.5449443,-0.50733554,-4.6311774,0.6511792,-2.8048213,-6.543256,-4.039706,-0.31505454,-3.2819624,1.7619526,-2.3343682,1.1064095,-0.30832142,-6.358107,-1.5973592,0.96003366,-1.3403602,1.6457145,-0.9503219,-0.31126884,1.9256326,-5.0970864,0.6224417,1.2177913,0.5363101,1.4100561,0.8644412,-0.4580934,3.724351,-3.5323207,2.5559301,0.88928205,2.3047242,1.2043134,2.5926335,-0.12600425,0
0.0,0.0,-1.2587786,-0.09948773,-2.5709343,-0.2991976,-3.3630145,-0.16369824,-2.8115883,0.2362116,-1.8993493,-3.8734891,-2.322968,-0.8604878,-1.9901274,0.3241838,-1.7048447,0.034409128,-0.64638513,-3.8113508,-1.3319665,-0.2696992,-1.1759341,0.7311707,-0.99069405,0.1361078,0.48256785,-3.2536418,-0.26872927,-0.12358417,-0.22670972,0.7125934,-0.020827113,0.24309775,1.4286247,-2.5255506,0.82581013,-0.32595816,0.7616117,0.2849709,0.9051784,-0.09114288,0
0.0,0.0,-0.4568341,-0.19287553,-0.952906,-0.5687853,-1.2334561,-0.94359154,-0.90265983,-1.1528052,-0.60342026,-2.154322,-0.7826408,-1.5840198,-0.7213885,-1.0208828,-0.63797176,-1.0059593,-0.15362121,-2.216924,-0.35705128,-1.4368628,-0.3467684,-0.8553747,-0.2843285,-0.95872694,0.2658911,-2.0353308,0.0517813,-1.283399,0.01023385,-0.79832155,0.060763966,-0.90810645,0.63042384,-1.732116,0.44345903,-1.152639,0.3686321,-0.7890592,0.3904833,-0.85751045,0
0.0,0.0,-0.4964231,-0.19318311,-1.0167954,-0.67481065,-1.1842855,-1.1447626,-0.71646875,-1.3345289,-0.5200541,-2.514648,-0.60835814,-1.8516548,-0.5906413,-1.1757402,-0.5451853,-1.1640927,0.023465846,-2.561696,-0.10035695,-1.609561,-0.1645636,-0.90580183,-0.13840966,-0.99037504,0.5045917,-2.32326,0.38403606,-1.4030766,0.23800854,-0.8408496,0.20889081,-0.9538896,0.9176985,-1.9476303,0.8159243,-1.231932,0.65412754,-0.8026552,0.5867021,-0.8795124,0
0.0,0.0,-0.59653854,-0.26389703,-1.1830125,-0.7744516,-1.3087527,-1.1282531,-0.746939,-1.1308653,-0.55392176,-2.826637,-0.6932406,-1.9163455,-0.6809157,-1.1443151,-0.60732234,-1.1483489,0.07960598,-2.8111646,-0.097725555,-1.5127163,-0.18849488,-0.8033052,-0.14088899,-0.9900254,0.6317026,-2.4926858,0.46924788,-1.2160045,0.28068906,-0.6784342,0.26859483,-0.887909,1.08648,-2.0202863,0.9294888,-1.0297768,0.72581893,-0.59667224,0.6632752,-0.7418591,0
0.0,0.0,-0.4842948,-0.28926885,-0.82877815,-0.83671385,-0.6867389,-1.1744046,-0.2895402,-1.2820355,-0.24243349,-2.2770872,-0.24283044,-1.7221385,-0.29797897,-1.0959097,-0.3147322,-1.0932598,0.22655143,-2.2605543,0.20376244,-1.4985095,0.053923797,-0.8854532,0.016114458,-0.9998702,0.61853087,-2.0355923,0.59234715,-1.2513978,0.4101697,-0.7885099,0.3483824,-0.9467299,0.9573691,-1.6801631,0.92495364,-1.1191138,0.7333752,-0.7382773,0.63158786,-0.83282673,0
0.0,0.0,-0.5404721,-0.17069313,-0.996826,-0.43683666,-1.3083668,-0.68713886,-1.2083265,-0.98448837,-0.7592077,-1.4646522,-1.1470231,-1.2836847,-0.95742625,-0.8503994,-0.8124597,-0.8387276,-0.5122169,-1.5784212,-0.89456475,-1.2296674,-0.6924039,-0.73547935,-0.55519104,-0.83172286,-0.2314081,-1.551232,-0.5867874,-1.2646419,-0.45001662,-0.78770196,-0.30483174,-0.8705043,0.034155373,-1.4055303,-0.23192658,-1.1793963,-0.21019687,-0.85769165,-0.097181015,-0.90261763,0
0.0,0.0,-0.3915175,-0.17458825,-0.7771493,-0.60852045,-0.93747705,-1.0870552,-0.7009975,-1.3669984,-0.5077043,-1.5862365,-0.652358,-1.6062511,-0.58914185,-1.0968169,-0.52432245,-1.0209277,-0.20922914,-1.644764,-0.35391685,-1.5355302,-0.32119754,-0.9285989,-0.26903692,-0.9631299,0.09125714,-1.5603213,-0.016741939,-1.4814565,-0.04148797,-0.9480779,0.0072143944,-0.9766334,0.3845247,-1.3946656,0.27936783,-1.4062524,0.22484572,-1.0475115,0.25268248,-1.0290091,0
0.0,0.0,-0.33318663,-0.24001655,-0.6579872,-0.7029764,-0.73215663,-1.2160538,-0.47117516,-1.4859983,-0.42745212,-1.4504235,-0.42928123,-1.7009424,-0.39998662,-1.1723208,-0.3887733,-1.0331162,-0.11673441,-1.4401346,-0.103300974,-1.6750032,-0.12769157,-1.0287558,-0.15642172,-0.9876904,0.17929915,-1.3575418,0.22951712,-1.5539669,0.15445867,-1.0064849,0.10432564,-0.9772992,0.4592675,-1.2073104,0.48114046,-1.3871211,0.41041526,-1.0084958,0.35554585,-0.9405922,0
0.0,0.0,-0.32213548,-0.23695582,-0.6318306,-0.71870667,-0.7092273,-1.2573787,-0.43068197,-1.4848043,-0.38212016,-1.4795811,-0.3607633,-1.7555227,-0.33723605,-1.2281632,-0.3328092,-1.0692558,-0.073102005,-1.4762421,-0.018102227,-1.6979276,-0.05517025,-1.0473416,-0.105271675,-0.9944435,0.21822935,-1.3837544,0.30275652,-1.5404749,0.21207355,-0.9897966,0.13927884,-0.94568855,0.49336642,-1.2236552,0.5446804,-1.402995,0.46688554,-1.0222374,0.39489564,-0.9358748,0
0.0,0.0,-0.35610622,-0.10568919,-0.74167645,-0.5475259,-0.85961455,-0.9673337,-0.7944247,-1.2391193,-0.53126043,-1.312903,-0.6483621,-1.518639,-0.65067565,-1.1156793,-0.61665136,-0.9379455,-0.25738156,-1.3719268,-0.3515131,-1.5501771,-0.3589561,-1.0921756,-0.3235949,-0.9461957,0.019459274,-1.3477457,-0.05857677,-1.5114568,-0.09730501,-1.0739435,-0.08950017,-0.9304558,0.30159184,-1.2539926,0.23644432,-1.4434427,0.16725172,-1.1068195,0.15581459,-0.9675618,0
0.0,0.0,-0.41314286,-0.16913372,-0.85863453,-0.5563639,-1.1020124,-1.0195954,-0.96568894,-1.397592,-0.6625219,-1.3231213,-0.8342278,-1.688323,-0.7777883,-1.197652,-0.68587387,-0.9623663,-0.35345313,-1.3866903,-0.50660217,-1.6253198,-0.45318326,-1.0656447,-0.37702936,-0.9262013,-0.031679735,-1.3746686,-0.16279972,-1.6191114,-0.14898886,-1.0728976,-0.10058039,-0.9074628,0.299284,-1.2910948,0.17574629,-1.5417235,0.13115436,-1.1096177,0.14501132,-0.91155994,0
0.0,0.0,-0.44542184,-0.03967075,-0.9355188,-0.54565024,-1.1462312,-1.139834,-1.0284768,-1.6127431,-0.7848641,-1.4460566,-0.97779375,-1.8152065,-0.88300097,-1.2107058,-0.7409834,-0.9122803,-0.4535606,-1.5240328,-0.6422468,-1.7999552,-0.53163123,-1.0257151,-0.4036163,-0.9149283,-0.10432526,-1.5120792,-0.2615095,-1.8078158,-0.21406399,-1.0896857,-0.11759897,-0.9497752,0.26670614,-1.4472488,0.118383855,-1.6706215,0.08511,-1.1902934,0.1288388,-1.0569948,0
0.0,0.0,-0.41028392,-0.15876906,-0.843423,-0.64407736,-1.054703,-1.1945186,-0.8439951,-1.5899572,-0.5806636,-1.5291585,-0.70108074,-1.8060478,-0.633353,-1.1822975,-0.53990644,-0.9578629,-0.24718268,-1.5791229,-0.36380574,-1.8190861,-0.34242308,-1.0494007,-0.2702553,-0.9627887,0.07627765,-1.5173918,0.0038160218,-1.7468584,-0.03721072,-1.0852377,0.008543036,-1.0041064,0.3997887,-1.3809459,0.3265472,-1.5933188,0.24467066,-1.1583126,0.24429171,-1.0526989,0
0.0,0.0,-0.4969702,-0.10506764,-1.0144049,-0.5422035,-1.2832577,-1.0569003,-1.1546304,-1.4697462,-0.71191347,-1.4631524,-0.96738136,-1.6861596,-0.84899586,-1.0666358,-0.7242373,-0.87543875,-0.37526074,-1.5430984,-0.64454466,-1.6622665,-0.5446327,-0.94499207,-0.422759,-0.90624213,-0.038936682,-1.5276208,-0.2758472,-1.6784068,-0.23455383,-1.0107138,-0.1319258,-0.96162444,0.30010262,-1.4468838,0.08655881,-1.5378911,0.048705645,-1.0762987,0.10703517,-1.0104454,0
0.0,0.0,-0.47386172,-0.21679729,-0.8865483,-0.5816844,-1.1552827,-0.9409844,-1.0253369,-1.2530003,-0.6368385,-1.458474,-0.9182808,-1.4856825,-0.7821022,-0.9799203,-0.67035633,-0.91302466,-0.3536828,-1.5331997,-0.6569501,-1.4504352,-0.540154,-0.86602944,-0.4185015,-0.9082161,-0.06235165,-1.4747629,-0.32902354,-1.4474527,-0.29233718,-0.9039248,-0.16139118,-0.9305048,0.19092573,-1.3317206,-0.01536438,-1.2682769,-0.06256452,-0.9265672,0.03444547,-0.95241207,0
0.0,0.0,-0.44290784,-0.22836103,-0.8704702,-0.60662866,-1.1482452,-0.9774066,-0.9592858,-1.2525667,-0.59521884,-1.6037756,-0.87008303,-1.535486,-0.7559656,-1.0457499,-0.64121985,-0.98011816,-0.30116603,-1.6887578,-0.584246,-1.4392065,-0.48047248,-0.8870214,-0.37222835,-0.9281412,0.004337928,-1.6158193,-0.24752666,-1.3958101,-0.20425385,-0.8838263,-0.10136872,-0.929607,0.29417437,-1.4491076,0.093590125,-1.2869735,0.058744986,-0.925361,0.1283091,-0.92773277,0
0.0,0.0,-0.36077702,-0.1980187,-0.7479921,-0.5928263,-0.90370363,-0.97876555,-0.69900507,-1.2167392,-0.44631344,-1.4492726,-0.647879,-1.4458386,-0.5970303,-0.98425394,-0.5317942,-0.9781149,-0.17460625,-1.4894198,-0.36023358,-1.3918395,-0.34827274,-0.88892674,-0.2872229,-0.95786375,0.088943645,-1.4056734,-0.06956782,-1.3349048,-0.10123059,-0.8746274,-0.045727298,-0.9285309,0.3328814,-1.2562449,0.20373586,-1.2392496,0.14915521,-0.9111043,0.19510265,-0.9150639,0
0.0,0.0,-0.3631935,-0.15974554,-0.75057364,-0.5811507,-0.91264164,-1.0383676,-0.68880206,-1.3426712,-0.51711595,-1.6811273,-0.6258053,-1.5939611,-0.54180366,-1.0815221,-0.5029453,-1.0249615,-0.19661453,-1.7684634,-0.29521114,-1.5505725,-0.25432664,-0.93358374,-0.2580464,-0.9661325,0.12352017,-1.6869296,0.055764522,-1.502514,0.040342197,-0.97566855,0.027351229,-1.01168,0.42579693,-1.5218173,0.37129202,-1.4213402,0.321427,-1.0423787,0.29534513,-1.0333803,0
0.0,0.0,-0.31281808,-0.22172646,-0.6664642,-0.61370194,-0.8024768,-1.1226746,-0.54525334,-1.510124,-0.5515996,-1.625334,-0.48518386,-1.745205,-0.3904101,-1.2084253,-0.38270453,-0.99051166,-0.20366232,-1.7071072,-0.13637489,-1.8493857,-0.09147438,-1.1465832,-0.1367746,-0.9906022,0.13416757,-1.6480992,0.24801056,-1.7600201,0.21611536,-1.1685225,0.13058087,-1.0417364,0.4355747,-1.4754963,0.5199096,-1.5863543,0.46694082,-1.1806571,0.36980715,-1.0686834,0
0.0,0.0,-0.34889597,-0.19232284,-0.7280803,-0.6339884,-0.841544,-1.196177,-0.5612405,-1.5875087,-0.5991716,-1.7594768,-0.56672066,-1.8620261,-0.45059806,-1.3216767,-0.4202433,-1.0196836,-0.22192737,-1.8462784,-0.14823234,-1.9381407,-0.0866938,-1.1674818,-0.13603304,-0.9907043,0.14584772,-1.7705417,0.2593292,-1.80169,0.23326862,-1.1808778,0.13273916,-1.0631442,0.47606984,-1.5716618,0.5699362,-1.6444323,0.5208382,-1.2179078,0.41548288,-1.1222302,0
0.0,0.0,-0.35478204,-0.13844007,-0.78131545,-0.5025478,-0.9179859,-1.0167258,-0.5968383,-1.3575045,-0.67398375,-1.8375901,-0.6862701,-1.899442,-0.6109934,-1.5622634,-0.58187383,-1.5000316,-0.26731816,-2.02999,-0.20291631,-1.7736535,-0.14801364,-1.0873382,-0.17215607,-0.9850697,0.14751449,-1.9817891,0.23400821,-1.6981777,0.20995833,-1.1057328,0.1521809,-0.9966481,0.5380548,-1.7926285,0.61022484,-1.6615492,0.5459971,-1.2206695,0.4645163,-1.0903921,0
0.0,0.0,-0.37946808,-0.08584656,-0.7220325,-0.4902691,-0.807121,-0.85848385,-0.6991665,-1.0787524,-0.45990953,-1.3882067,-0.5926046,-1.4657717,-0.5967911,-1.0387636,-0.58656174,-0.92422855,-0.21520191,-1.4512495,-0.314894,-1.4701902,-0.3129238,-1.0173242,-0.2913629,-0.9566126,0.030066712,-1.4084696,-0.051325418,-1.4274174,-0.07053655,-0.9780702,-0.059536368,-0.90310836,0.2777181,-1.2910134,0.22806881,-1.3656491,0.17037506,-1.0149516,0.16043612,-0.9321183,0
0.0,0.0,-0.47542307,-0.2130369,-0.9363413,-0.5664418,-1.2450826,-0.9010145,-1.0480833,-1.156889,-0.6087375,-1.6740196,-0.95325166,-1.4825367,-0.82081485,-1.0001462,-0.6929192,-0.9637122,-0.32451338,-1.7625678,-0.6690777,-1.4071101,-0.54513067,-0.85600275,-0.42585966,-0.9047892,-0.03303663,-1.6742716,-0.33928138,-1.3456336,-0.28918868,-0.8448536,-0.17403728,-0.8948074,0.22983757,-1.4819075,-0.0012362141,-1.2435423,-0.020498011,-0.922746,0.066209346,-0.96581423,0
0.0,0.0,-0.51286924,-0.24383797,-1.0113181,-0.59165794,-1.3195205,-0.9826752,-1.1753154,-1.3127453,-0.71844286,-1.5717468,-1.0150905,-1.6641004,-0.9041938,-1.1404712,-0.7649071,-0.9450112,-0.4263465,-1.6392127,-0.7094942,-1.6108276,-0.6002112,-1.0141088,-0.46566483,-0.8849612,-0.116750605,-1.6130782,-0.36945513,-1.5966685,-0.31311825,-1.0397875,-0.19816937,-0.9222976,0.19757573,-1.4976424,-0.008840367,-1.5456253,-0.045662746,-1.1339746,0.020991588,-1.0217658,0
0.0,0.0,-0.46779191,-0.12624946,-0.9399212,-0.4997043,-1.2290951,-0.89911544,-1.1196963,-1.2516091,-0.7595697,-1.378888,-1.0144242,-1.549689,-0.8631143,-1.012919,-0.73668844,-0.9020072,-0.4657996,-1.4566674,-0.713834,-1.495636,-0.577977,-0.8585285,-0.4705216,-0.8823885,-0.15448304,-1.4587296,-0.38328567,-1.5357174,-0.30135134,-0.9364082,-0.18852134,-0.94953436,0.16645148,-1.3998336,-0.01577093,-1.4663026,-0.025478585,-1.0597312,0.045809228,-1.0384159,0
0.0,0.0,-0.37705365,-0.13248195,-0.7661335,-0.5589673,-0.9082451,-1.0068449,-0.74506104,-1.2837738,-0.60705125,-1.2743623,-0.70947933,-1.498609,-0.6508813,-1.0251843,-0.6117603,-0.91075987,-0.3338908,-1.3326236,-0.4094169,-1.5336888,-0.38349995,-0.9831736,-0.36137038,-0.93242234,-0.057751585,-1.309926,-0.11500992,-1.5012971,-0.12007088,-0.9932928,-0.112521924,-0.9394555,0.22574635,-1.233851,0.15524253,-1.4284685,0.12902257,-1.0484117,0.1304344,-0.9594155,0
0.0,0.0,-0.3381596,-0.18953755,-0.7069193,-0.6068328,-0.85923517,-1.1144525,-0.6500771,-1.4513474,-0.58691895,-1.3046863,-0.60121197,-1.7200587,-0.516406,-1.1874088,-0.49697855,-1.0003707,-0.2802697,-1.3461549,-0.24669258,-1.685437,-0.21100914,-1.0452918,-0.27484316,-0.9614891,0.017023956,-1.3280898,0.07823518,-1.6505023,0.05646089,-1.080638,-0.027491683,-0.9859761,0.2990174,-1.2489206,0.32460362,-1.516071,0.30118638,-1.1134557,0.23777783,-0.98243374,0
0.0,0.0,-0.35882214,-0.15622456,-0.7533909,-0.5511863,-0.88717645,-1.0908153,-0.6643282,-1.408403,-0.63610893,-1.3078567,-0.625615,-1.7599088,-0.54038346,-1.2491704,-0.5292376,-0.99405265,-0.31886455,-1.3788261,-0.28002122,-1.7546386,-0.23445643,-1.1280009,-0.2985167,-0.9544044,-0.016197124,-1.3828015,0.051414452,-1.707257,0.044827536,-1.1508417,-0.046398878,-0.99558955,0.2708024,-1.314376,0.30933967,-1.5975926,0.29321393,-1.1940358,0.22298194,-1.032371,0
0.0,0.0,-0.34715515,-0.19990954,-0.7212425,-0.59576756,-0.87641186,-1.1243947,-0.6662427,-1.4903988,-0.6265768,-1.3647517,-0.62605387,-1.7761219,-0.504946,-1.2728754,-0.47843137,-0.98982304,-0.3056665,-1.4298187,-0.27061218,-1.7833687,-0.19087425,-1.1468307,-0.2524654,-0.96760595,0.0042887744,-1.417909,0.066049896,-1.7538073,0.07504916,-1.1869893,-0.014118544,-1.0245498,0.29207224,-1.3262206,0.31539142,-1.6287352,0.30297363,-1.2448549,0.23395045,-1.0875863,0
0.0,0.0,-0.33641726,-0.18708465,-0.6398427,-0.6110874,-0.61232334,-1.1136427,-0.40254188,-1.3885384,-0.56110764,-1.2761133,-0.49150047,-1.6336302,-0.42212942,-1.1740476,-0.4509226,-0.9890519,-0.28911045,-1.3376275,-0.1762744,-1.6294832,-0.12499979,-1.0712076,-0.20980802,-0.9777426,-0.032259285,-1.3430105,0.09687492,-1.587294,0.11074565,-1.0824013,0.010088331,-1.0075617,0.22138652,-1.277059,0.31411013,-1.4839572,0.31659165,-1.1210798,0.24262214,-1.0380331,0
0.0,0.0,-0.3054022,-0.23468415,-0.60125226,-0.62793,-0.615527,-1.1176565,-0.41682452,-1.4558465,-0.56058437,-1.3672203,-0.48804066,-1.6796851,-0.38251266,-1.2442274,-0.3878251,-1.0293846,-0.2667161,-1.4521122,-0.1383926,-1.6971421,-0.05544895,-1.1499144,-0.124693915,-0.99219525,0.016818184,-1.4520109,0.1624742,-1.663776,0.19834022,-1.1679584,0.10712365,-1.022376,0.27993342,-1.3652747,0.39924148,-1.559062,0.40582567,-1.2117617,0.31756,-1.0885961,0
0.0,0.0,-0.2434828,-0.1710573,-0.48972636,-0.5509797,-0.49625528,-1.0075241,-0.2772689,-1.3146247,-0.4520227,-1.5485686,-0.27788436,-1.649748,-0.18747847,-1.1186297,-0.2355625,-0.96500474,-0.122278795,-1.6677158,0.10313117,-1.6754111,0.15094511,-1.0585072,0.027387,-0.9996249,0.20107153,-1.6520853,0.4322204,-1.6321731,0.4332584,-1.1292422,0.29240093,-1.0837446,0.491506,-1.5456784,0.68861467,-1.572399,0.6652353,-1.2068481,0.52687705,-1.138857,0
0.0,0.0,-0.2973643,-0.12953708,-0.59205043,-0.5162946,-0.58048403,-0.98524183,-0.3348823,-1.2647929,-0.57901573,-1.5730726,-0.36617655,-1.6305813,-0.26546726,-1.1412184,-0.2797311,-0.97505003,-0.23665814,-1.7321632,0.03676828,-1.622161,0.07934434,-1.0487999,-0.018400954,-0.99983066,0.10189673,-1.7338504,0.3688771,-1.5905112,0.3465987,-1.1041499,0.21592897,-1.0725805,0.41764018,-1.6336019,0.6190706,-1.5704168,0.56919163,-1.1893376,0.4292601,-1.1111377,0
0.0,0.0,-0.3471607,-0.14807606,-0.7463259,-0.47799525,-0.9148007,-0.93643945,-0.66710186,-1.2228222,-0.58323336,-1.288717,-0.6535439,-1.6095966,-0.57194865,-1.161993,-0.52150875,-1.002186,-0.2678191,-1.3638668,-0.30351463,-1.6422718,-0.2586845,-1.0862277,-0.24462005,-0.96961904,0.04348407,-1.3322083,0.04444983,-1.5371052,0.032801304,-1.0548613,0.014395508,-0.9581723,0.35338584,-1.2188102,0.3365175,-1.4211711,0.29018036,-1.074393,0.25207752,-0.94442064,0
0.0,0.0,-0.3646308,-0.21409495,-0.7272848,-0.6200921,-0.8972944,-1.0405142,-0.6206273,-1.1568829,-0.48878202,-1.6852919,-0.6089261,-1.5869054,-0.50666505,-1.101901,-0.46400085,-1.0615033,-0.17635354,-1.7557286,-0.2739183,-1.4995844,-0.21213813,-0.9294143,-0.20742546,-0.9782508,0.13639173,-1.6616123,0.06549175,-1.4318486,0.06567333,-0.92521656,0.071863994,-0.93607545,0.41803923,-1.4775066,0.37535962,-1.386843,0.32491282,-1.0301161,0.30603284,-0.9959003,0
0.0,0.0,-0.42381573,-0.13767134,-0.89812106,-0.5425449,-1.149379,-1.0192691,-1.0065145,-1.4705527,-0.7961579,-1.5959866,-0.9080451,-1.7835289,-0.75862336,-1.1708648,-0.65639544,-0.88427114,-0.44981107,-1.7321436,-0.5439747,-1.8459033,-0.4213285,-1.1248624,-0.3583268,-0.93359625,-0.09103846,-1.7504119,-0.14212187,-1.791509,-0.08742362,-1.1472352,-0.064064,-1.0044239,0.26660195,-1.675443,0.20839918,-1.7419235,0.20251265,-1.25759,0.2081102,-1.1191564,0
0.0,0.0,-0.4327185,-0.1256546,-0.89860976,-0.5081828,-1.1505474,-1.0280905,-0.97434044,-1.4829458,-0.7663518,-1.4633124,-0.8907067,-1.7443274,-0.7467083,-1.1853037,-0.64438736,-0.9062301,-0.4210661,-1.5942917,-0.52797556,-1.8470396,-0.3983563,-1.1186882,-0.33873785,-0.9408808,-0.06881681,-1.5968809,-0.12568308,-1.8593255,-0.07830684,-1.2273216,-0.059071824,-1.0761536,0.29234692,-1.4973378,0.21981315,-1.7552501,0.19678077,-1.3140858,0.17739896,-1.154204,0
